<s>             | dit             | topic 8        topic 39       topic 61       topic 25       
kon             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | nauwelijks      | topic 8        topic 39       topic 61       topic 25       
nauwelijks      | stappen         | topic 8        topic 39       topic 61       topic 25       
stappen         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | en              | topic 8        topic 39       topic 61       topic 25       
en              | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | is              | topic 8        topic 39       topic 61       topic 25       
is              | in              | topic 8        topic 39       topic 61       topic 25       
in              | golf            | topic 8        topic 39       topic 61       topic 25       
golf            | een             | topic 8        topic 39       topic 61       topic 25       
een             | fatale          | topic 8        topic 39       topic 61       topic 25       
fatale          | handicap        | topic 8        topic 39       topic 61       topic 25       
handicap        | aangezien       | topic 8        topic 39       topic 61       topic 25       
aangezien       | één           | topic 8        topic 39       topic 61       topic 25       
één           | rondje          | topic 8        topic 39       topic 61       topic 25       
rondje          | van             | topic 8        topic 39       topic 61       topic 25       
van             | achttien        | topic 8        topic 39       topic 61       topic 25       
achttien        | holes           | topic 8        topic 39       topic 61       topic 25       
holes           | makkelijk       | topic 8        topic 39       topic 61       topic 25       
makkelijk       | zeven           | topic 8        topic 39       topic 61       topic 25       
zeven           | kilometer       | topic 8        topic 39       topic 61       topic 25       
kilometer       | bedraagt        | topic 8        topic 39       topic 61       topic 25       
bedraagt        | en              | topic 8        topic 39       topic 61       topic 25       
en              | een             | topic 8        topic 39       topic 61       topic 25       
een             | toernooi        | topic 8        topic 39       topic 61       topic 25       
toernooi        | vier            | topic 8        topic 39       topic 61       topic 25       
vier            | rondjes         | topic 8        topic 39       topic 61       topic 25       
rondjes         | van             | topic 8        topic 39       topic 61       topic 25       
van             | achttien        | topic 8        topic 39       topic 61       topic 25       
achttien        | holes           | topic 8        topic 39       topic 61       topic 25       
holes           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | tenzij          | topic 8        topic 39       topic 61       topic 25       
tenzij          | je              | topic 8        topic 39       topic 61       topic 25       
je              | zoals           | topic 8        topic 39       topic 61       topic 25       
zoals           | Nick            | topic 8        topic 39       topic 61       topic 25       
Nick            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | de              | topic 8        topic 39       topic 61       topic 25       
de              | cut             | topic 8        topic 39       topic 61       topic 25       
cut             | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | meer            | topic 8        topic 39       topic 61       topic 25       
meer            | overleeft       | topic 8        topic 39       topic 61       topic 25       
overleeft       | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | kreeg           | topic 8        topic 39       topic 61       topic 25       
kreeg           | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Royal           | topic 8        topic 39       topic 61       topic 25       
Royal           | and             | topic 8        topic 39       topic 61       topic 25       
and             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | de              | topic 8        topic 39       topic 61       topic 25       
de              | hoogste         | topic 8        topic 39       topic 61       topic 25       
hoogste         | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | die             | topic 8        topic 39       topic 61       topic 25       
die             | huist           | topic 8        topic 39       topic 61       topic 25       
huist           | in              | topic 8        topic 39       topic 61       topic 25       
in              | het             | topic 8        topic 39       topic 61       topic 25       
het             | Schotse         | topic 8        topic 39       topic 61       topic 25       
Schotse         | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | geen            | topic 8        topic 39       topic 61       topic 25       
geen            | toestemming     | topic 8        topic 39       topic 61       topic 25       
toestemming     | om              | topic 8        topic 39       topic 61       topic 25       
om              | zich            | topic 8        topic 39       topic 61       topic 25       
zich            | met             | topic 8        topic 39       topic 61       topic 25       
met             | een             | topic 8        topic 39       topic 61       topic 25       
een             | karretje        | topic 8        topic 39       topic 61       topic 25       
karretje        | door            | topic 8        topic 39       topic 61       topic 25       
door            | de              | topic 8        topic 39       topic 61       topic 25       
de              | toernooien      | topic 8        topic 39       topic 61       topic 25       
toernooien      | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Europese        | topic 8        topic 39       topic 61       topic 25       
Europese        | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | te              | topic 8        topic 39       topic 61       topic 25       
te              | verplaatsen     | topic 8        topic 39       topic 61       topic 25       
verplaatsen     | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | wat             | topic 8        topic 39       topic 61       topic 25       
wat             | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | wel             | topic 8        topic 39       topic 61       topic 25       
wel             | kreeg           | topic 8        topic 39       topic 61       topic 25       
kreeg           | was             | topic 8        topic 39       topic 61       topic 25       
was             | een             | topic 8        topic 39       topic 61       topic 25       
een             | aanval          | topic 8        topic 39       topic 61       topic 25       
aanval          | van             | topic 8        topic 39       topic 61       topic 25       
van             | artritis        | topic 8        topic 39       topic 61       topic 25       
artritis        | een             | topic 8        topic 39       topic 61       topic 25       
een             | aanzet          | topic 8        topic 39       topic 61       topic 25       
aanzet          | tot             | topic 8        topic 39       topic 61       topic 25       
tot             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | een             | topic 8        topic 39       topic 61       topic 25       
een             | depressie       | topic 8        topic 39       topic 61       topic 25       
depressie       | en              | topic 8        topic 39       topic 61       topic 25       
en              | een             | topic 8        topic 39       topic 61       topic 25       
een             | plaatsje        | topic 8        topic 39       topic 61       topic 25       
plaatsje        | in              | topic 8        topic 39       topic 61       topic 25       
in              | de              | topic 8        topic 39       topic 61       topic 25       
de              | grauwe          | topic 8        topic 39       topic 61       topic 25       
grauwe          | middenmoot      | topic 8        topic 39       topic 61       topic 25       
middenmoot      | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | stelde          | topic 8        topic 39       topic 61       topic 25       
stelde          | een             | topic 8        topic 39       topic 61       topic 25       
een             | extra           | topic 8        topic 39       topic 61       topic 25       
extra           | probleem        | topic 8        topic 39       topic 61       topic 25       
probleem        | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | landgenoot      | topic 8        topic 39       topic 61       topic 25       
landgenoot      | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | die             | topic 8        topic 39       topic 61       topic 25       
die             | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | jaar            | topic 8        topic 39       topic 61       topic 25       
jaar            | geleden         | topic 8        topic 39       topic 61       topic 25       
geleden         | captain         | topic 8        topic 39       topic 61       topic 25       
captain         | was             | topic 8        topic 39       topic 61       topic 25       
was             | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Europese        | topic 8        topic 39       topic 61       topic 25       
Europese        | ploeg           | topic 8        topic 39       topic 61       topic 25       
ploeg           | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | Ryder           | topic 8        topic 39       topic 61       topic 25       
Ryder           | Cup             | topic 8        topic 39       topic 61       topic 25       
Cup             | de              | topic 8        topic 39       topic 61       topic 25       
de              | tweejaarlijkse  | topic 8        topic 39       topic 61       topic 25       
tweejaarlijkse  | ontmoeting      | topic 8        topic 39       topic 61       topic 25       
ontmoeting      | tussen          | topic 8        topic 39       topic 61       topic 25       
tussen          | Amerika         | topic 8        topic 39       topic 61       topic 25       
Amerika         | en              | topic 8        topic 39       topic 61       topic 25       
en              | Europa          | topic 8        topic 39       topic 61       topic 25       
Europa          | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | met             | topic 8        topic 39       topic 61       topic 25       
met             | voorsprong      | topic 8        topic 39       topic 61       topic 25       
voorsprong      | het             | topic 8        topic 39       topic 61       topic 25       
het             | belangrijkste   | topic 8        topic 39       topic 61       topic 25       
belangrijkste   | toernooi        | topic 8        topic 39       topic 61       topic 25       
toernooi        | in              | topic 8        topic 39       topic 61       topic 25       
in              | het             | topic 8        topic 39       topic 61       topic 25       
het             | internationale  | topic 8        topic 39       topic 61       topic 25       
internationale  | golf            | topic 8        topic 39       topic 61       topic 25       
golf            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | er              | topic 8        topic 39       topic 61       topic 25       
er              | wordt           | topic 8        topic 39       topic 61       topic 25       
wordt           | wisselend       | topic 8        topic 39       topic 61       topic 25       
wisselend       | gespeeld        | topic 8        topic 39       topic 61       topic 25       
gespeeld        | in              | topic 8        topic 39       topic 61       topic 25       
in              | Europa          | topic 8        topic 39       topic 61       topic 25       
Europa          | en              | topic 8        topic 39       topic 61       topic 25       
en              | Amerika         | topic 8        topic 39       topic 61       topic 25       
Amerika         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | in              | topic 8        topic 39       topic 61       topic 25       
in              | Europa          | topic 8        topic 39       topic 61       topic 25       
Europa          | is              | topic 8        topic 39       topic 61       topic 25       
is              | het             | topic 8        topic 39       topic 61       topic 25       
het             | altijd          | topic 8        topic 39       topic 61       topic 25       
altijd          | in              | topic 8        topic 39       topic 61       topic 25       
in              | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | Groot-Brittannië | topic 8        topic 39       topic 61       topic 25       
Groot-Brittannië | te              | topic 8        topic 39       topic 61       topic 25       
te              | doen            | topic 8        topic 39       topic 61       topic 25       
doen            | behalve         | topic 8        topic 39       topic 61       topic 25       
behalve         | twee            | topic 8        topic 39       topic 61       topic 25       
twee            | jaar            | topic 8        topic 39       topic 61       topic 25       
jaar            | geleden         | topic 8        topic 39       topic 61       topic 25       
geleden         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | toen            | topic 8        topic 39       topic 61       topic 25       
toen            | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | het             | topic 8        topic 39       topic 61       topic 25       
het             | eerst           | topic 8        topic 39       topic 61       topic 25       
eerst           | een             | topic 8        topic 39       topic 61       topic 25       
een             | uitzondering    | topic 8        topic 39       topic 61       topic 25       
uitzondering    | gemaakt         | topic 8        topic 39       topic 61       topic 25       
gemaakt         | en              | topic 8        topic 39       topic 61       topic 25       
en              | had             | topic 8        topic 39       topic 61       topic 25       
had             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Ryder           | topic 8        topic 39       topic 61       topic 25       
Ryder           | Cup             | topic 8        topic 39       topic 61       topic 25       
Cup             | plaats          | topic 8        topic 39       topic 61       topic 25       
plaats          | op              | topic 8        topic 39       topic 61       topic 25       
op              | de              | topic 8        topic 39       topic 61       topic 25       
de              | baan            | topic 8        topic 39       topic 61       topic 25       
baan            | van             | topic 8        topic 39       topic 61       topic 25       
van             | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | bij             | topic 8        topic 39       topic 61       topic 25       
bij             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | in              | topic 8        topic 39       topic 61       topic 25       
in              | de              | topic 8        topic 39       topic 61       topic 25       
de              | achtertuin      | topic 8        topic 39       topic 61       topic 25       
achtertuin      | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | in              | topic 8        topic 39       topic 61       topic 25       
in              | het             | topic 8        topic 39       topic 61       topic 25       
het             | team            | topic 8        topic 39       topic 61       topic 25       
team            | of              | topic 8        topic 39       topic 61       topic 25       
of              | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | scheelde        | topic 8        topic 39       topic 61       topic 25       
scheelde        | een             | topic 8        topic 39       topic 61       topic 25       
een             | slok            | topic 8        topic 39       topic 61       topic 25       
slok            | op              | topic 8        topic 39       topic 61       topic 25       
op              | de              | topic 8        topic 39       topic 61       topic 25       
de              | borrel          | topic 8        topic 39       topic 61       topic 25       
borrel          | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | publieke        | topic 8        topic 39       topic 61       topic 25       
publieke        | belangstelling  | topic 8        topic 39       topic 61       topic 25       
belangstelling  | en              | topic 8        topic 39       topic 61       topic 25       
en              | de              | topic 8        topic 39       topic 61       topic 25       
de              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | zeker           | topic 8        topic 39       topic 61       topic 25       
zeker           | omdat           | topic 8        topic 39       topic 61       topic 25       
omdat           | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | zichzelf        | topic 8        topic 39       topic 61       topic 25       
zichzelf        | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | met             | topic 8        topic 39       topic 61       topic 25       
met             | goed            | topic 8        topic 39       topic 61       topic 25       
goed            | fatsoen         | topic 8        topic 39       topic 61       topic 25       
fatsoen         | kon             | topic 8        topic 39       topic 61       topic 25       
kon             | selecteren      | topic 8        topic 39       topic 61       topic 25       
selecteren      | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | het             | topic 8        topic 39       topic 61       topic 25       
het             | is              | topic 8        topic 39       topic 61       topic 25       
is              | reglementair    | topic 8        topic 39       topic 61       topic 25       
reglementair    | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | verboden        | topic 8        topic 39       topic 61       topic 25       
verboden        | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | de              | topic 8        topic 39       topic 61       topic 25       
de              | captain         | topic 8        topic 39       topic 61       topic 25       
captain         | mee             | topic 8        topic 39       topic 61       topic 25       
mee             | speelt          | topic 8        topic 39       topic 61       topic 25       
speelt          | maar            | topic 8        topic 39       topic 61       topic 25       
maar            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | was             | topic 8        topic 39       topic 61       topic 25       
was             | ondertussen     | topic 8        topic 39       topic 61       topic 25       
ondertussen     | zo              | topic 8        topic 39       topic 61       topic 25       
zo              | slecht          | topic 8        topic 39       topic 61       topic 25       
slecht          | geworden        | topic 8        topic 39       topic 61       topic 25       
geworden        | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | echt            | topic 8        topic 39       topic 61       topic 25       
echt            | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | meer            | topic 8        topic 39       topic 61       topic 25       
meer            | kon             | topic 8        topic 39       topic 61       topic 25       
kon             | maken           | topic 8        topic 39       topic 61       topic 25       
maken           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | van             | topic 8        topic 39       topic 61       topic 25       
van             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | vroeger         | topic 8        topic 39       topic 61       topic 25       
vroeger         | toen            | topic 8        topic 39       topic 61       topic 25       
toen            | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | nog             | topic 8        topic 39       topic 61       topic 25       
nog             | de              | topic 8        topic 39       topic 61       topic 25       
de              | absolute        | topic 8        topic 39       topic 61       topic 25       
absolute        | nummer          | topic 8        topic 39       topic 61       topic 25       
nummer          | één           | topic 8        topic 39       topic 61       topic 25       
één           | in              | topic 8        topic 39       topic 61       topic 25       
in              | de              | topic 8        topic 39       topic 61       topic 25       
de              | wereld          | topic 8        topic 39       topic 61       topic 25       
wereld          | was             | topic 8        topic 39       topic 61       topic 25       
was             | al              | topic 8        topic 39       topic 61       topic 25       
al              | gezegd          | topic 8        topic 39       topic 61       topic 25       
gezegd          | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | de              | topic 8        topic 39       topic 61       topic 25       
de              | enige           | topic 8        topic 39       topic 61       topic 25       
enige           | speler          | topic 8        topic 39       topic 61       topic 25       
speler          | was             | topic 8        topic 39       topic 61       topic 25       
was             | die             | topic 8        topic 39       topic 61       topic 25       
die             | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | tweede          | topic 8        topic 39       topic 61       topic 25       
tweede          | shot            | topic 8        topic 39       topic 61       topic 25       
shot            | van             | topic 8        topic 39       topic 61       topic 25       
van             | boven           | topic 8        topic 39       topic 61       topic 25       
boven           | in              | topic 8        topic 39       topic 61       topic 25       
in              | een             | topic 8        topic 39       topic 61       topic 25       
een             | boom            | topic 8        topic 39       topic 61       topic 25       
boom            | nam             | topic 8        topic 39       topic 61       topic 25       
nam             | zonder          | topic 8        topic 39       topic 61       topic 25       
zonder          | erbij           | topic 8        topic 39       topic 61       topic 25       
erbij           | stil            | topic 8        topic 39       topic 61       topic 25       
stil            | te              | topic 8        topic 39       topic 61       topic 25       
te              | staan           | topic 8        topic 39       topic 61       topic 25       
staan           | dat             | topic 8        topic 39       topic 61       topic 25       
dat             | dit             | topic 8        topic 39       topic 61       topic 25       
dit             | niet            | topic 8        topic 39       topic 61       topic 25       
niet            | tot             | topic 8        topic 39       topic 61       topic 25       
tot             | de              | topic 8        topic 39       topic 61       topic 25       
de              | gangbare        | topic 8        topic 39       topic 61       topic 25       
gangbare        | praktijken      | topic 8        topic 39       topic 61       topic 25       
praktijken      | van             | topic 8        topic 39       topic 61       topic 25       
van             | het             | topic 8        topic 39       topic 61       topic 25       
het             | spel            | topic 8        topic 39       topic 61       topic 25       
spel            | behoorde        | topic 8        topic 39       topic 61       topic 25       
behoorde        | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | bleef           | topic 8        topic 39       topic 61       topic 25       
bleef           | aan             | topic 8        topic 39       topic 61       topic 25       
aan             | de              | topic 8        topic 39       topic 61       topic 25       
de              | kant            | topic 8        topic 39       topic 61       topic 25       
kant            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | kreeg           | topic 8        topic 39       topic 61       topic 25       
kreeg           | geen            | topic 8        topic 39       topic 61       topic 25       
geen            | wildcard        | topic 8        topic 39       topic 61       topic 25       
wildcard        | maar            | topic 8        topic 39       topic 61       topic 25       
maar            | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | in              | topic 8        topic 39       topic 61       topic 25       
in              | extremis        | topic 8        topic 39       topic 61       topic 25       
extremis        | opgevist        | topic 8        topic 39       topic 61       topic 25       
opgevist        | toen            | topic 8        topic 39       topic 61       topic 25       
toen            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | Martin          | topic 8        topic 39       topic 61       topic 25       
Martin          | met             | topic 8        topic 39       topic 61       topic 25       
met             | een             | topic 8        topic 39       topic 61       topic 25       
een             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | forfait         | topic 8        topic 39       topic 61       topic 25       
forfait         | moest           | topic 8        topic 39       topic 61       topic 25       
moest           | geven           | topic 8        topic 39       topic 61       topic 25       
geven           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | moest           | topic 8        topic 39       topic 61       topic 25       
moest           | geven           | topic 8        topic 39       topic 61       topic 25       
geven           | was             | topic 8        topic 39       topic 61       topic 25       
was             | in              | topic 8        topic 39       topic 61       topic 25       
in              | dit             | topic 8        topic 39       topic 61       topic 25       
dit             | geval           | topic 8        topic 39       topic 61       topic 25       
geval           | letterlijk      | topic 8        topic 39       topic 61       topic 25       
letterlijk      | te              | topic 8        topic 39       topic 61       topic 25       
te              | nemen           | topic 8        topic 39       topic 61       topic 25       
nemen           | want            | topic 8        topic 39       topic 61       topic 25       
want            | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | Martin          | topic 8        topic 39       topic 61       topic 25       
Martin          | wou             | topic 8        topic 39       topic 61       topic 25       
wou             | spelen          | topic 8        topic 39       topic 61       topic 25       
spelen          | weigerde        | topic 8        topic 39       topic 61       topic 25       
weigerde        | om              | topic 8        topic 39       topic 61       topic 25       
om              | op              | topic 8        topic 39       topic 61       topic 25       
op              | bevel           | topic 8        topic 39       topic 61       topic 25       
bevel           | van             | topic 8        topic 39       topic 61       topic 25       
van             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | zijn            | topic 8        topic 39       topic 61       topic 25       
zijn            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | te              | topic 8        topic 39       topic 61       topic 25       
te              | bewijzen        | topic 8        topic 39       topic 61       topic 25       
bewijzen        | in              | topic 8        topic 39       topic 61       topic 25       
in              | een             | topic 8        topic 39       topic 61       topic 25       
een             | extra           | topic 8        topic 39       topic 61       topic 25       
extra           | rondje          | topic 8        topic 39       topic 61       topic 25       
rondje          | werd            | topic 8        topic 39       topic 61       topic 25       
werd            | vervolgens      | topic 8        topic 39       topic 61       topic 25       
vervolgens      | uit             | topic 8        topic 39       topic 61       topic 25       
uit             | het             | topic 8        topic 39       topic 61       topic 25       
het             | team            | topic 8        topic 39       topic 61       topic 25       
team            | gegooid         | topic 8        topic 39       topic 61       topic 25       
gegooid         | en              | topic 8        topic 39       topic 61       topic 25       
en              | spande          | topic 8        topic 39       topic 61       topic 25       
spande          | tevergeefs      | topic 8        topic 39       topic 61       topic 25       
tevergeefs      | een             | topic 8        topic 39       topic 61       topic 25       
een             | proces          | topic 8        topic 39       topic 61       topic 25       
proces          | in              | topic 8        topic 39       topic 61       topic 25       
in              | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | na              | topic 8        topic 39       topic 61       topic 25       
na              | deze            | topic 8        topic 39       topic 61       topic 25       
deze            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | won             | topic 8        topic 39       topic 61       topic 25       
won             | Europa          | topic 8        topic 39       topic 61       topic 25       
Europa          | tot             | topic 8        topic 39       topic 61       topic 25       
tot             | ieders          | topic 8        topic 39       topic 61       topic 25       
ieders          | verrassing      | topic 8        topic 39       topic 61       topic 25       
verrassing      | de              | topic 8        topic 39       topic 61       topic 25       
de              | Cup             | topic 8        topic 39       topic 61       topic 25       
Cup             | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | het             | topic 8        topic 39       topic 61       topic 25       
het             | beslissende     | topic 8        topic 39       topic 61       topic 25       
beslissende     | punt            | topic 8        topic 39       topic 61       topic 25       
punt            | in              | topic 8        topic 39       topic 61       topic 25       
in              | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | kwam            | topic 8        topic 39       topic 61       topic 25       
kwam            | uitgerekend     | topic 8        topic 39       topic 61       topic 25       
uitgerekend     | van             | topic 8        topic 39       topic 61       topic 25       
van             | de              | topic 8        topic 39       topic 61       topic 25       
de              | Duitser         | topic 8        topic 39       topic 61       topic 25       
Duitser         | Bernard         | topic 8        topic 39       topic 61       topic 25       
Bernard         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | langer          | topic 8        topic 39       topic 61       topic 25       
langer          | de              | topic 8        topic 39       topic 61       topic 25       
de              | man             | topic 8        topic 39       topic 61       topic 25       
man             | die             | topic 8        topic 39       topic 61       topic 25       
die             | in              | topic 8        topic 39       topic 61       topic 25       
in              | negentien       | topic 8        topic 39       topic 61       topic 25       
negentien       | honderd         | topic 8        topic 39       topic 61       topic 25       
honderd         | één-en        | topic 8        topic 39       topic 61       topic 25       
één-en        | negentig        | topic 8        topic 39       topic 61       topic 25       
negentig        | met             | topic 8        topic 39       topic 61       topic 25       
met             | een             | topic 8        topic 39       topic 61       topic 25       
een             | onwaarschijnlijke | topic 8        topic 39       topic 61       topic 25       
onwaarschijnlijke | misser          | topic 8        topic 39       topic 61       topic 25       
misser          | op              | topic 8        topic 39       topic 61       topic 25       
op              | de              | topic 8        topic 39       topic 61       topic 25       
de              | laatste         | topic 8        topic 39       topic 61       topic 25       
laatste         | hole            | topic 8        topic 39       topic 61       topic 25       
hole            | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | Europees        | topic 8        topic 39       topic 61       topic 25       
Europees        | verlies         | topic 8        topic 39       topic 61       topic 25       
verlies         | had             | topic 8        topic 39       topic 61       topic 25       
had             | gezorgd         | topic 8        topic 39       topic 61       topic 25       
gezorgd         | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | toen            | topic 8        topic 39       topic 61       topic 25       
toen            | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | die             | topic 8        topic 39       topic 61       topic 25       
die             | avond           | topic 8        topic 39       topic 61       topic 25       
avond           | op              | topic 8        topic 39       topic 61       topic 25       
op              | het             | topic 8        topic 39       topic 61       topic 25       
het             | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | door            | topic 8        topic 39       topic 61       topic 25       
door            | tranen          | topic 8        topic 39       topic 61       topic 25       
tranen          | overmand        | topic 8        topic 39       topic 61       topic 25       
overmand        | op              | topic 8        topic 39       topic 61       topic 25       
op              | een             | topic 8        topic 39       topic 61       topic 25       
een             | tafel           | topic 8        topic 39       topic 61       topic 25       
tafel           | klom            | topic 8        topic 39       topic 61       topic 25       
klom            | om              | topic 8        topic 39       topic 61       topic 25       
om              | een             | topic 8        topic 39       topic 61       topic 25       
een             | woordje         | topic 8        topic 39       topic 61       topic 25       
woordje         | van             | topic 8        topic 39       topic 61       topic 25       
van             | dank            | topic 8        topic 39       topic 61       topic 25       
dank            | te              | topic 8        topic 39       topic 61       topic 25       
te              | spreken         | topic 8        topic 39       topic 61       topic 25       
spreken         | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | blijken         | topic 8        topic 39       topic 61       topic 25       
blijken         | van             | topic 8        topic 39       topic 61       topic 25       
van             | medeleven       | topic 8        topic 39       topic 61       topic 25       
medeleven       | braken          | topic 8        topic 39       topic 61       topic 25       
braken          | drie            | topic 8        topic 39       topic 61       topic 25       
drie            | poten           | topic 8        topic 39       topic 61       topic 25       
poten           | doormidden      | topic 8        topic 39       topic 61       topic 25       
doormidden      | en              | topic 8        topic 39       topic 61       topic 25       
en              | stortte         | topic 8        topic 39       topic 61       topic 25       
stortte         | <UNK>           | topic 8        topic 39       topic 61       topic 25       
<UNK>           | voor            | topic 8        topic 39       topic 61       topic 25       
voor            | de              | topic 8        topic 39       topic 61       topic 25       
de              | tweede          | topic 8        topic 39       topic 61       topic 25       
tweede          | keer            | topic 8        topic 39       topic 61       topic 25       
keer            | in              | topic 8        topic 39       topic 61       topic 25       
in              | enkele          | topic 8        topic 39       topic 61       topic 25       
enkele          | uren            | topic 8        topic 39       topic 61       topic 25       
uren            | tijd            | topic 8        topic 39       topic 61       topic 25       
tijd            | tegen           | topic 8        topic 39       topic 61       topic 25       
tegen           | de              | topic 8        topic 39       topic 61       topic 25       
de              | grond           | topic 8        topic 39       topic 61       topic 25       
grond           | </s>            | topic 8        topic 39       topic 61       topic 25       
<s>             | een             | topic 8        topic 39       topic 61       topic 25       
een             | week            | topic 8        topic 39       topic 61       topic 25       
week            | later           | topic 8        topic 39       topic 61       topic 25       
later           | won             | topic 8        topic 39       topic 61       topic 25       
won             | hij             | topic 8        topic 39       topic 61       topic 25       
hij             | de              | topic 8        topic 39       topic 61       topic 25       
de              | German          | topic 8        topic 39       topic 61       topic 25       
German          | Open            | topic 8        topic 39       topic 61       topic 25       
Open            | in              | topic 8        topic 39       topic 61       topic 25       
in              | Stuttgart       | topic 8        topic 39       topic 61       topic 25       
