<s>             | dit             | topic 50       topic 428      topic 297      topic 187      
een             | volmaakte       | topic 374      topic 91       topic 245      topic 428      
volmaakte       | rust            | topic 187      topic 65       topic 251      topic 245      
rust            | zoals           | topic 187      topic 404      topic 251      topic 242      
zoals           | die             | topic 187      topic 242      topic 202      topic 251      
die             | alleen          | topic 187      topic 251      topic 404      topic 245      
alleen          | voorkomt        | topic 187      topic 251      topic 404      topic 245      
voorkomt        | bij             | topic 187      topic 251      topic 404      topic 242      
bij             | mensen          | topic 245      topic 202      topic 104      topic 59       
mensen          | die             | topic 187      topic 251      topic 242      topic 440      
die             | net             | topic 187      topic 251      topic 242      topic 404      
net             | het             | topic 187      topic 251      topic 242      topic 404      
het             | golf            | topic 187      topic 440      topic 205      topic 243      
golf            | hebben          | topic 187      topic 251      topic 440      topic 242      
hebben          | opgegeven       | topic 187      topic 242      topic 251      topic 303      
opgegeven       | </s>            | topic 187      topic 251      topic 404      topic 242      
<s>             | in              | topic 187      topic 242      topic 202      topic 254      
in              | dat             | topic 428      topic 203      topic 197      topic 245      
dat             | stadium         | topic 187      topic 251      topic 73       topic 303      
stadium         | was             | topic 187      topic 404      topic 251      topic 242      
was             | <UNK>           | topic 187      topic 202      topic 242      topic 428      
<UNK>           | dus             | topic 187      topic 251      topic 65       topic 242      
dus             | niet            | topic 187      topic 242      topic 251      topic 440      
niet            | </s>            | topic 187      topic 205      topic 242      topic 251      
<s>             | een             | topic 187      topic 242      topic 202      topic 254      
een             | lucide          | topic 65       topic 470      topic 245      topic 91       
lucide          | Britse          | topic 187      topic 65       topic 251      topic 440      
Britse          | verslaggever    | topic 65       topic 54       topic 43       topic 104      
verslaggever    | beweerde        | topic 187      topic 65       topic 242      topic 251      
beweerde        | dat             | topic 187      topic 242      topic 65       topic 507      
dat             | de              | topic 187      topic 65       topic 507      topic 242      
de              | Spanjaard       | topic 65       topic 54       topic 428      topic 203      
Spanjaard       | het             | topic 187      topic 251      topic 202      topic 245      
het             | slachtoffer     | topic 187      topic 225      topic 251      topic 428      
slachtoffer     | was             | topic 187      topic 251      topic 242      topic 404      
was             | geworden        | topic 187      topic 428      topic 242      topic 251      
geworden        | van             | topic 187      topic 251      topic 242      topic 404      
van             | zijn            | topic 187      topic 202      topic 245      topic 428      
zijn            | eigen           | topic 428      topic 65       topic 251      topic 54       
eigen           | rijkdom         | topic 65       topic 54       topic 251      topic 18       
rijkdom         | </s>            | topic 187      topic 251      topic 242      topic 440      
<s>             | want            | topic 187      topic 242      topic 303      topic 254      
want            | had             | topic 187      topic 242      topic 303      topic 65       
had             | hij             | topic 187      topic 242      topic 73       topic 303      
hij             | zoals           | topic 187      topic 428      topic 242      topic 65       
zoals           | ik              | topic 187      topic 242      topic 303      topic 251      
ik              | in              | topic 187      topic 73       topic 428      topic 242      
in              | een             | topic 428      topic 203      topic 187      topic 303      
een             | van             | topic 91       topic 245      topic 65       topic 374      
van             | de              | topic 428      topic 187      topic 303      topic 245      
de              | goedkope        | topic 428      topic 65       topic 203      topic 245      
goedkope        | <UNK>           | topic 65       topic 494      topic 54       topic 18       
<UNK>           | rond            | topic 187      topic 251      topic 303      topic 440      
rond            | </s>            | topic 202      topic 428      topic 187      topic 245      
<s>             | <UNK>           | topic 187      topic 242      topic 202      topic 303      
<UNK>           | moeten          | topic 187      topic 65       topic 251      topic 428      
moeten          | logeren         | topic 187      topic 242      topic 251      topic 303      
logeren         | dan             | topic 187      topic 242      topic 176      topic 440      
dan             | had             | topic 187      topic 242      topic 251      topic 176      
had             | de              | topic 187      topic 242      topic 303      topic 507      
de              | muur            | topic 65       topic 125      topic 54       topic 428      
muur            | omver           | topic 187      topic 251      topic 242      topic 440      
omver           | gelegen         | topic 187      topic 251      topic 242      topic 404      
gelegen         | en              | topic 187      topic 251      topic 242      topic 404      
en              | had             | topic 187      topic 242      topic 251      topic 404      
had             | zijn            | topic 187      topic 242      topic 251      topic 303      
zijn            | hand            | topic 187      topic 251      topic 65       topic 494      
hand            | hooguit         | topic 187      topic 251      topic 242      topic 440      
hooguit         | een             | topic 428      topic 187      topic 251      topic 242      
een             | <UNK>           | topic 428      topic 65       topic 470      topic 251      
<UNK>           | vertoond        | topic 187      topic 251      topic 440      topic 205      
vertoond        | </s>            | topic 187      topic 251      topic 404      topic 242      
<s>             | Spaanse         | topic 187      topic 242      topic 507      topic 440      
Spaanse         | reporters       | topic 54       topic 65       topic 86       topic 18       
reporters       | schreven        | topic 65       topic 187      topic 251      topic 507      
schreven        | opgelucht       | topic 428      topic 65       topic 18       topic 251      
opgelucht       | dat             | topic 187      topic 507      topic 251      topic 65       
dat             | <UNK>           | topic 507      topic 187      topic 65       topic 251      
<UNK>           | nu              | topic 65       topic 251      topic 187      topic 507      
nu              | eindelijk       | topic 428      topic 187      topic 507      topic 251      
eindelijk       | eens            | topic 187      topic 251      topic 507      topic 205      
eens            | over            | topic 187      topic 251      topic 428      topic 507      
over            | een             | topic 428      topic 507      topic 18       topic 65       
een             | ander           | topic 65       topic 428      topic 231      topic 245      
ander           | <UNK>           | topic 187      topic 251      topic 507      topic 205      
<UNK>           | kon             | topic 187      topic 251      topic 507      topic 65       
kon             | klagen          | topic 187      topic 507      topic 242      topic 251      
klagen          | dan             | topic 187      topic 242      topic 507      topic 251      
dan             | over            | topic 187      topic 507      topic 251      topic 242      
over            | zijn            | topic 507      topic 65       topic 202      topic 428      
zijn            | voet            | topic 65       topic 428      topic 18       topic 507      
voet            | waarmee         | topic 187      topic 251      topic 507      topic 404      
waarmee         | hij             | topic 507      topic 202      topic 187      topic 65       
hij             | jaren           | topic 65       topic 187      topic 507      topic 251      
jaren           | op              | topic 428      topic 187      topic 404      topic 251      
op              | de              | topic 428      topic 65       topic 507      topic 242      
de              | sukkel          | topic 65       topic 428      topic 203      topic 43       
sukkel          | was             | topic 187      topic 251      topic 507      topic 242      
was             | </s>            | topic 187      topic 202      topic 507      topic 242      
<s>             | <UNK>           | topic 187      topic 202      topic 507      topic 242      
<UNK>           | heeft           | topic 187      topic 65       topic 251      topic 507      
heeft           | trouwens        | topic 187      topic 507      topic 202      topic 428      
trouwens        | minder          | topic 187      topic 242      topic 440      topic 507      
minder          | redenen         | topic 65       topic 187      topic 18       topic 507      
redenen         | tot             | topic 187      topic 242      topic 440      topic 303      
tot             | klagen          | topic 187      topic 507      topic 242      topic 303      
klagen          | dan             | topic 187      topic 242      topic 176      topic 507      
dan             | de              | topic 187      topic 507      topic 242      topic 251      
de              | meesten         | topic 65       topic 54       topic 203      topic 428      
meesten         | van             | topic 187      topic 507      topic 242      topic 251      
van             | ons             | topic 507      topic 428      topic 187      topic 303      
ons             | want            | topic 187      topic 205      topic 251      topic 440      
want            | hij             | topic 187      topic 507      topic 242      topic 251      
hij             | won             | topic 187      topic 251      topic 507      topic 242      
won             | in              | topic 428      topic 187      topic 242      topic 507      
in              | de              | topic 428      topic 203      topic 245      topic 197      
de              | lente           | topic 428      topic 65       topic 203      topic 245      
lente           | van             | topic 187      topic 428      topic 242      topic 251      
van             | dit             | topic 428      topic 507      topic 202      topic 187      
dit             | jaar            | topic 187      topic 225      topic 243      topic 428      
jaar            | de              | topic 428      topic 187      topic 507      topic 65       
de              | Masters         | topic 65       topic 428      topic 203      topic 54       
Masters         | op              | topic 428      topic 202      topic 187      topic 245      
op              | <UNK>           | topic 428      topic 197      topic 203      topic 202      
<UNK>           | </s>            | topic 428      topic 251      topic 187      topic 202      
<s>             | wat             | topic 202      topic 187      topic 507      topic 242      
wat             | John            | topic 187      topic 242      topic 303      topic 202      
John            | </s>            | topic 202      topic 49       topic 187      topic 251      
<s>             | <UNK>           | topic 187      topic 242      topic 202      topic 303      
<UNK>           | op              | topic 187      topic 65       topic 428      topic 242      
op              | dat             | topic 428      topic 43       topic 242      topic 197      
dat             | moment          | topic 187      topic 242      topic 428      topic 440      
moment          | onbewust        | topic 187      topic 242      topic 428      topic 440      
onbewust        | van             | topic 187      topic 242      topic 303      topic 440      
van             | het             | topic 187      topic 73       topic 202      topic 303      
het             | bestaan         | topic 187      topic 440      topic 225      topic 205      
bestaan         | van             | topic 187      topic 242      topic 440      topic 251      
van             | het             | topic 187      topic 202      topic 242      topic 73       
het             | woord           | topic 187      topic 225      topic 440      topic 374      
woord           | <UNK>           | topic 187      topic 507      topic 251      topic 303      
<UNK>           | deed            | topic 187      topic 251      topic 242      topic 507      
deed            | opmerken        | topic 187      topic 242      topic 303      topic 507      
opmerken        | </s>            | topic 187      topic 242      topic 251      topic 303      
<s>             | mocht           | topic 187      topic 242      topic 202      topic 303      
mocht           | ik              | topic 187      topic 242      topic 73       topic 202      
ik              | de              | topic 187      topic 73       topic 242      topic 428      
de              | Masters         | topic 65       topic 428      topic 125      topic 54       
Masters         | gewonnen        | topic 187      topic 202      topic 242      topic 245      
gewonnen        | hebben          | topic 187      topic 242      topic 404      topic 254      
hebben          | ik              | topic 187      topic 242      topic 202      topic 245      
ik              | sloeg           | topic 428      topic 187      topic 202      topic 73       
sloeg           | de              | topic 202      topic 187      topic 428      topic 245      
de              | rest            | topic 428      topic 245      topic 203      topic 374      
rest            | van             | topic 187      topic 242      topic 205      topic 404      
van             | het             | topic 202      topic 59       topic 245      topic 265      
het             | jaar            | topic 374      topic 187      topic 205      topic 16       
jaar            | op              | topic 187      topic 428      topic 242      topic 245      
op              | geen            | topic 428      topic 197      topic 203      topic 202      
geen            | enkele          | topic 428      topic 245      topic 203      topic 374      
enkele          | muur            | topic 203      topic 374      topic 245      topic 86       
muur            | </s>            | topic 187      topic 404      topic 242      topic 251      
<s>             | het             | topic 187      topic 202      topic 242      topic 245      
het             | slaan           | topic 187      topic 374      topic 16       topic 205      
slaan           | op              | topic 187      topic 242      topic 404      topic 205      
op              | muren           | topic 242      topic 187      topic 202      topic 197      
muren           | zou             | topic 187      topic 404      topic 251      topic 242      
zou             | moeten          | topic 187      topic 242      topic 202      topic 507      
moeten          | worden          | topic 187      topic 242      topic 202      topic 251      
worden          | voorbehouden    | topic 187      topic 242      topic 251      topic 404      
voorbehouden    | aan             | topic 187      topic 251      topic 242      topic 404      
aan             | mensen          | topic 187      topic 202      topic 245      topic 203      
mensen          | die             | topic 187      topic 242      topic 251      topic 440      
die             | de              | topic 187      topic 251      topic 242      topic 404      
de              | Masters         | topic 203      topic 470      topic 65       topic 374      
Masters         | nog             | topic 187      topic 202      topic 245      topic 242      
nog             | niet            | topic 428      topic 187      topic 245      topic 242      
niet            | gewonnen        | topic 187      topic 205      topic 242      topic 251      
gewonnen        | hebben          | topic 187      topic 242      topic 404      topic 205      
hebben          | </s>            | topic 187      topic 242      topic 202      topic 245      
<s>             | <UNK>           | topic 202      topic 187      topic 242      topic 245      
<UNK>           | wist            | topic 202      topic 245      topic 187      topic 242      
wist            | waarover        | topic 242      topic 187      topic 202      topic 245      
waarover        | hij             | topic 187      topic 202      topic 242      topic 245      
hij             | sprak           | topic 202      topic 245      topic 187      topic 428      
sprak           | want            | topic 202      topic 187      topic 265      topic 59       
want            | hij             | topic 202      topic 187      topic 245      topic 59       
hij             | vernielde       | topic 428      topic 202      topic 245      topic 187      
vernielde       | in              | topic 187      topic 251      topic 242      topic 245      
in              | buien           | topic 428      topic 203      topic 245      topic 197      
buien           | van             | topic 41       topic 259      topic 187      topic 205      
van             | dronken         | topic 41       topic 259      topic 202      topic 245      
dronken         | woede           | topic 259      topic 41       topic 374      topic 66       
woede           | al              | topic 187      topic 507      topic 404      topic 251      
al              | twee            | topic 428      topic 187      topic 507      topic 251      
twee            | keer            | topic 164      topic 296      topic 259      topic 41       
keer            | zijn            | topic 428      topic 404      topic 187      topic 245      
zijn            | eigen           | topic 245      topic 251      topic 428      topic 187      
eigen           | huis            | topic 470      topic 374      topic 231      topic 245      
huis            | een             | topic 187      topic 251      topic 404      topic 205      
een             | keer            | topic 428      topic 245      topic 470      topic 374      
keer            | dat             | topic 428      topic 205      topic 404      topic 187      
dat             | van             | topic 187      topic 202      topic 242      topic 507      
van             | een             | topic 428      topic 202      topic 245      topic 507      
een             | buur            | topic 428      topic 245      topic 374      topic 470      
buur            | en              | topic 187      topic 507      topic 428      topic 251      
en              | tussendoor      | topic 428      topic 251      topic 187      topic 242      
tussendoor      | ook             | topic 251      topic 187      topic 404      topic 507      
ook             | een             | topic 202      topic 507      topic 245      topic 251      
een             | auto            | topic 245      topic 428      topic 470      topic 374      
auto            | of              | topic 187      topic 251      topic 507      topic 404      
of              | vijf            | topic 251      topic 187      topic 242      topic 205      
vijf            | </s>            | topic 164      topic 296      topic 470      topic 251      
<s>             | de              | topic 187      topic 507      topic 242      topic 202      
de              | Masters         | topic 428      topic 470      topic 65       topic 41       
Masters         | van             | topic 202      topic 245      topic 428      topic 187      
van             | dit             | topic 202      topic 245      topic 428      topic 265      
dit             | jaar            | topic 330      topic 374      topic 428      topic 245      
jaar            | betekenden      | topic 428      topic 245      topic 202      topic 203      
betekenden      | voor            | topic 202      topic 245      topic 428      topic 197      
voor            | <UNK>           | topic 202      topic 245      topic 428      topic 265      
<UNK>           | de              | topic 245      topic 202      topic 428      topic 251      
de              | definitieve     | topic 428      topic 203      topic 245      topic 374      
definitieve     | terugkeer       | topic 203      topic 428      topic 245      topic 369      
terugkeer       | aan             | topic 245      topic 202      topic 187      topic 507      
aan             | de              | topic 202      topic 245      topic 59       topic 203      
de              | top             | topic 428      topic 203      topic 245      topic 374      
top             | </s>            | topic 428      topic 481      topic 164      topic 245      
<s>             | de              | topic 202      topic 245      topic 428      topic 265      
de              | Spanjaard       | topic 428      topic 245      topic 65       topic 203      
Spanjaard       | ook             | topic 202      topic 245      topic 310      topic 265      
ook             | al              | topic 245      topic 202      topic 265      topic 428      
al              | winnaar         | topic 428      topic 245      topic 202      topic 197      
winnaar         | van             | topic 245      topic 289      topic 202      topic 265      
van             | het             | topic 428      topic 245      topic 202      topic 197      
het             | befaamde        | topic 374      topic 428      topic 330      topic 16       
befaamde        | groene          | topic 289      topic 374      topic 245      topic 203      
groene          | jasje           | topic 245      topic 374      topic 203      topic 91       
jasje           | in              | topic 245      topic 251      topic 202      topic 187      
in              | negentien       | topic 428      topic 203      topic 245      topic 197      
negentien       | honderd         | topic 428      topic 164      topic 203      topic 225      
honderd         | vier-en         | topic 428      topic 164      topic 296      topic 133      
vier-en         | negentig        | topic 428      topic 164      topic 481      topic 296      
negentig        | komma           | topic 428      topic 296      topic 164      topic 245      
komma           | heeft           | topic 187      topic 242      topic 202      topic 507      
heeft           | jaren           | topic 202      topic 49       topic 245      topic 428      
jaren           | van             | topic 428      topic 187      topic 164      topic 242      
van             | <UNK>           | topic 428      topic 245      topic 202      topic 203      
<UNK>           | achter          | topic 428      topic 245      topic 203      topic 202      
achter          | de              | topic 49       topic 202      topic 245      topic 289      
de              | rug             | topic 203      topic 428      topic 245      topic 374      
rug             | </s>            | topic 187      topic 242      topic 404      topic 428      
<s>             | oorzaak         | topic 202      topic 187      topic 245      topic 49       
oorzaak         | van             | topic 187      topic 242      topic 404      topic 251      
van             | dat             | topic 245      topic 202      topic 49       topic 59       
dat             | alles           | topic 187      topic 245      topic 202      topic 49       
alles           | </s>            | topic 187      topic 242      topic 404      topic 251      
<s>             | zijn            | topic 187      topic 202      topic 242      topic 245      
zijn            | tenen           | topic 245      topic 428      topic 374      topic 203      
tenen           | </s>            | topic 187      topic 242      topic 251      topic 404      
<s>             | men             | topic 187      topic 242      topic 202      topic 73       
men             | kan             | topic 187      topic 242      topic 73       topic 404      
kan             | het             | topic 187      topic 242      topic 73       topic 202      
het             | vanuit          | topic 187      topic 440      topic 374      topic 205      
vanuit          | twee            | topic 187      topic 203      topic 440      topic 303      
twee            | <UNK>           | topic 164      topic 187      topic 374      topic 245      
<UNK>           | bekijken        | topic 187      topic 242      topic 251      topic 404      
bekijken        | </s>            | topic 187      topic 242      topic 251      topic 440      
<s>             | een             | topic 187      topic 242      topic 202      topic 254      
een             | van             | topic 245      topic 374      topic 428      topic 91       
van             | de              | topic 428      topic 245      topic 203      topic 104      
de              | tenen           | topic 428      topic 203      topic 245      topic 104      
tenen           | van             | topic 187      topic 242      topic 251      topic 404      
van             | zijn            | topic 428      topic 202      topic 187      topic 245      
zijn            | rechtervoet     | topic 428      topic 374      topic 187      topic 245      
rechtervoet     | was             | topic 187      topic 242      topic 251      topic 205      
was             | te              | topic 187      topic 242      topic 428      topic 202      
te              | lang            | topic 187      topic 205      topic 404      topic 242      
lang            | of              | topic 187      topic 404      topic 242      topic 205      
of              | vier            | topic 187      topic 242      topic 251      topic 404      
vier            | van             | topic 164      topic 296      topic 187      topic 251      
van             | de              | topic 428      topic 164      topic 187      topic 245      
de              | tenen           | topic 428      topic 203      topic 245      topic 104      
tenen           | van             | topic 187      topic 404      topic 242      topic 251      
van             | zijn            | topic 428      topic 202      topic 245      topic 187      
zijn            | rechtervoet     | topic 428      topic 245      topic 374      topic 187      
rechtervoet     | waren           | topic 187      topic 242      topic 251      topic 404      
waren           | te              | topic 187      topic 242      topic 251      topic 404      
te              | kort            | topic 187      topic 404      topic 205      topic 242      
kort            | </s>            | topic 187      topic 404      topic 242      topic 205      
<s>             | dit             | topic 187      topic 242      topic 202      topic 176      
dit             | lijkt           | topic 187      topic 205      topic 440      topic 404      
lijkt           | hetzelfde       | topic 187      topic 242      topic 73       topic 303      
hetzelfde       | maar            | topic 187      topic 205      topic 242      topic 440      
maar            | is              | topic 187      topic 242      topic 202      topic 73       
is              | het             | topic 187      topic 242      topic 202      topic 428      
het             | niet            | topic 187      topic 440      topic 205      topic 243      
niet            | </s>            | topic 187      topic 205      topic 242      topic 440      
<s>             | in              | topic 187      topic 242      topic 202      topic 176      
in              | de              | topic 428      topic 203      topic 187      topic 197      
de              | eerste          | topic 428      topic 203      topic 245      topic 86       
eerste          | optiek          | topic 428      topic 369      topic 245      topic 203      
optiek          | opereert        | topic 187      topic 202      topic 242      topic 303      
opereert        | men             | topic 187      topic 202      topic 242      topic 245      
men             | één           | topic 187      topic 242      topic 202      topic 303      
één           | teen            | topic 245      topic 164      topic 296      topic 470      
teen            | door            | topic 187      topic 251      topic 242      topic 404      
door            | er              | topic 187      topic 202      topic 242      topic 245      
er              | een             | topic 187      topic 428      topic 242      topic 251      
een             | stuk            | topic 428      topic 245      topic 374      topic 470      
stuk            | af              | topic 187      topic 404      topic 251      topic 205      
af              | te              | topic 187      topic 242      topic 440      topic 205      
te              | zagen           | topic 187      topic 205      topic 404      topic 242      
zagen           | </s>            | topic 187      topic 242      topic 404      topic 251      
<s>             | in              | topic 187      topic 242      topic 202      topic 303      
in              | de              | topic 428      topic 203      topic 303      topic 187      
de              | tweede          | topic 428      topic 86       topic 65       topic 245      
tweede          | optiek          | topic 369      topic 2        topic 425      topic 245      
optiek          | opereert        | topic 187      topic 242      topic 202      topic 303      
opereert        | men             | topic 187      topic 202      topic 242      topic 245      
men             | vier            | topic 187      topic 242      topic 202      topic 245      
vier            | tenen           | topic 164      topic 296      topic 245      topic 470      
tenen           | door            | topic 187      topic 404      topic 242      topic 251      
door            | er              | topic 187      topic 242      topic 202      topic 245      
er              | een             | topic 428      topic 187      topic 242      topic 251      
een             | stuk            | topic 428      topic 245      topic 374      topic 470      
stuk            | bij             | topic 187      topic 404      topic 251      topic 205      
bij             | te              | topic 428      topic 187      topic 245      topic 242      
te              | kleven          | topic 187      topic 404      topic 205      topic 432      
kleven          | </s>            | topic 187      topic 242      topic 404      topic 251      
<s>             | als             | topic 187      topic 242      topic 303      topic 202      
als             | het             | topic 187      topic 242      topic 73       topic 202      
het             | kan             | topic 187      topic 440      topic 205      topic 243      
kan             | voor            | topic 187      topic 242      topic 303      topic 440      
voor            | het             | topic 187      topic 73       topic 242      topic 303      
het             | ding            | topic 187      topic 440      topic 304      topic 205      
ding            | dan             | topic 187      topic 242      topic 440      topic 205      
dan             | ook             | topic 187      topic 242      topic 73       topic 251      
ook             | voor            | topic 187      topic 242      topic 73       topic 303      
voor            | tenen           | topic 187      topic 242      topic 73       topic 202      
tenen           | </s>            | topic 187      topic 242      topic 251      topic 404      
<s>             | <UNK>           | topic 187      topic 242      topic 176      topic 303      
<UNK>           | koos            | topic 187      topic 242      topic 73       topic 303      
koos            | voor            | topic 187      topic 242      topic 303      topic 73       
voor            | de              | topic 187      topic 242      topic 73       topic 303      
de              | eerste          | topic 65       topic 470      topic 428      topic 54       
eerste          | methode         | topic 428      topic 187      topic 374      topic 203      
methode         | en              | topic 187      topic 242      topic 440      topic 303      
en              | dacht           | topic 242      topic 187      topic 251      topic 303      
dacht           | dit             | topic 187      topic 242      topic 303      topic 440      
dit             | in              | topic 187      topic 242      topic 440      topic 251      
in              | het             | topic 428      topic 187      topic 303      topic 440      
het             | tussenseizoen   | topic 243      topic 304      topic 440      topic 187      
tussenseizoen   | gauw            | topic 187      topic 242      topic 303      topic 251      
gauw            | even            | topic 187      topic 428      topic 242      topic 251      
even            | te              | topic 187      topic 242      topic 205      topic 428      
te              | laten           | topic 187      topic 205      topic 242      topic 404      
laten           | <UNK>           | topic 187      topic 242      topic 404      topic 205      
<UNK>           | </s>            | topic 187      topic 242      topic 251      topic 404      
<s>             | weekje          | topic 187      topic 242      topic 303      topic 176      
weekje          | of              | topic 187      topic 242      topic 176      topic 73       
of              | drie            | topic 187      topic 242      topic 73       topic 202      
drie            | inactiviteit    | topic 164      topic 187      topic 86       topic 176      
inactiviteit    | had             | topic 187      topic 404      topic 176      topic 242      
had             | de              | topic 187      topic 242      topic 73       topic 202      
de              | chirurg         | topic 86       topic 428      topic 245      topic 470      
chirurg         | hem             | topic 187      topic 242      topic 202      topic 303      
hem             | verteld         | topic 187      topic 242      topic 428      topic 205      
verteld         | </s>            | topic 187      topic 242      topic 176      topic 251      
<s>             | het             | topic 187      topic 242      topic 176      topic 73       
het             | optimisme       | topic 187      topic 440      topic 205      topic 243      
optimisme       | van             | topic 187      topic 205      topic 242      topic 440      
van             | de              | topic 73       topic 187      topic 202      topic 430      
de              | chirurg         | topic 86       topic 125      topic 54       topic 245      
chirurg         | wordt           | topic 187      topic 242      topic 303      topic 251      
wordt           | veeleer         | topic 187      topic 242      topic 428      topic 303      
veeleer         | bepaald         | topic 187      topic 251      topic 242      topic 205      
bepaald         | door            | topic 187      topic 251      topic 242      topic 440      
door            | de              | topic 187      topic 242      topic 73       topic 303      
de              | stand           | topic 86       topic 428      topic 54       topic 125      
stand           | van             | topic 187      topic 242      topic 440      topic 251      
van             | zijn            | topic 187      topic 428      topic 49       topic 73       
zijn            | bankrekening    | topic 428      topic 231      topic 245      topic 187      
bankrekening    | dan             | topic 187      topic 242      topic 440      topic 251      
dan             | door            | topic 428      topic 242      topic 187      topic 251      
door            | wetenschappelijk | topic 242      topic 187      topic 49       topic 202      
wetenschappelijk | verantwoorde    | topic 187      topic 251      topic 62       topic 440      
verantwoorde    | verwachtingen   | topic 187      topic 251      topic 440      topic 104      
verwachtingen   | </s>            | topic 187      topic 242      topic 251      topic 440      
<s>             | twee            | topic 187      topic 242      topic 440      topic 303      
twee            | jaar            | topic 164      topic 296      topic 125      topic 104      
jaar            | lang            | topic 187      topic 428      topic 242      topic 73       
lang            | kon             | topic 187      topic 428      topic 404      topic 242      
kon             | <UNK>           | topic 187      topic 242      topic 73       topic 303      
<UNK>           | nauwelijks      | topic 187      topic 251      topic 242      topic 440      
nauwelijks      | stappen         | topic 428      topic 187      topic 164      topic 440      
stappen         | </s>            | topic 187      topic 242      topic 251      topic 440      
<s>             | en              | topic 187      topic 242      topic 440      topic 176      
en              | dat             | topic 187      topic 242      topic 251      topic 176      
dat             | is              | topic 187      topic 242      topic 73       topic 440      
is              | in              | topic 428      topic 187      topic 242      topic 440      
in              | golf            | topic 428      topic 440      topic 187      topic 203      
golf            | een             | topic 187      topic 440      topic 303      topic 243      
een             | fatale          | topic 374      topic 16       topic 406      topic 62       
fatale          | handicap        | topic 187      topic 231      topic 406      topic 457      
handicap        | aangezien       | topic 187      topic 242      topic 251      topic 440      
aangezien       | één           | topic 187      topic 242      topic 251      topic 243      
één           | rondje          | topic 296      topic 164      topic 279      topic 428      
rondje          | van             | topic 187      topic 251      topic 242      topic 243      
van             | achttien        | topic 428      topic 245      topic 187      topic 104      
achttien        | holes           | topic 164      topic 296      topic 85       topic 472      
holes           | makkelijk       | topic 187      topic 428      topic 242      topic 404      
makkelijk       | zeven           | topic 428      topic 187      topic 242      topic 251      
zeven           | kilometer       | topic 164      topic 296      topic 225      topic 187      
kilometer       | bedraagt        | topic 187      topic 428      topic 404      topic 313      
bedraagt        | en              | topic 428      topic 242      topic 187      topic 275      
en              | een             | topic 428      topic 242      topic 164      topic 187      
een             | toernooi        | topic 428      topic 164      topic 313      topic 374      
toernooi        | vier            | topic 428      topic 289      topic 187      topic 242      
vier            | rondjes         | topic 164      topic 296      topic 428      topic 472      
rondjes         | van             | topic 428      topic 313      topic 187      topic 242      
van             | achttien        | topic 428      topic 245      topic 313      topic 289      
achttien        | holes           | topic 164      topic 296      topic 259      topic 428      
holes           | </s>            | topic 428      topic 313      topic 187      topic 404      
<s>             | tenzij          | topic 428      topic 289      topic 367      topic 187      
tenzij          | je              | topic 428      topic 187      topic 289      topic 242      
je              | zoals           | topic 428      topic 313      topic 245      topic 289      
zoals           | Nick            | topic 428      topic 49       topic 187      topic 289      
Nick            | <UNK>           | topic 49       topic 242      topic 251      topic 202      
<UNK>           | de              | topic 428      topic 49       topic 242      topic 245      
de              | cut             | topic 428      topic 245      topic 374      topic 203      
cut             | niet            | topic 428      topic 242      topic 49       topic 251      
niet            | meer            | topic 428      topic 242      topic 49       topic 187      
meer            | overleeft       | topic 428      topic 251      topic 49       topic 187      
overleeft       | </s>            | topic 428      topic 242      topic 49       topic 187      
<s>             | <UNK>           | topic 49       topic 428      topic 242      topic 187      
<UNK>           | kreeg           | topic 428      topic 49       topic 245      topic 242      
kreeg           | van             | topic 428      topic 49       topic 242      topic 245      
van             | de              | topic 428      topic 49       topic 245      topic 242      
de              | Royal           | topic 428      topic 245      topic 203      topic 374      
Royal           | and             | topic 428      topic 468      topic 37       topic 49       
and             | <UNK>           | topic 468      topic 458      topic 428      topic 129      
<UNK>           | de              | topic 428      topic 245      topic 225      topic 187      
de              | hoogste         | topic 428      topic 203      topic 245      topic 374      
hoogste         | <UNK>           | topic 428      topic 245      topic 203      topic 164      
<UNK>           | die             | topic 428      topic 245      topic 49       topic 289      
die             | huist           | topic 428      topic 245      topic 187      topic 289      
huist           | in              | topic 428      topic 49       topic 242      topic 245      
in              | het             | topic 428      topic 203      topic 245      topic 164      
het             | Schotse         | topic 428      topic 374      topic 225      topic 16       
Schotse         | <UNK>           | topic 428      topic 245      topic 374      topic 1        
<UNK>           | geen            | topic 428      topic 245      topic 251      topic 225      
geen            | toestemming     | topic 428      topic 245      topic 374      topic 164      
toestemming     | om              | topic 187      topic 242      topic 251      topic 428      
om              | zich            | topic 428      topic 245      topic 49       topic 104      
zich            | met             | topic 428      topic 49       topic 251      topic 245      
met             | een             | topic 428      topic 245      topic 49       topic 374      
een             | karretje        | topic 428      topic 245      topic 374      topic 470      
karretje        | door            | topic 428      topic 251      topic 187      topic 242      
door            | de              | topic 428      topic 49       topic 245      topic 242      
de              | toernooien      | topic 428      topic 245      topic 374      topic 470      
toernooien      | van             | topic 428      topic 289      topic 187      topic 245      
van             | de              | topic 428      topic 245      topic 49       topic 202      
de              | Europese        | topic 428      topic 203      topic 245      topic 374      
Europese        | <UNK>           | topic 203      topic 153      topic 148      topic 104      
<UNK>           | te              | topic 245      topic 358      topic 203      topic 289      
