<s>             | dit             | topic 50       topic 428      topic 187      topic 242      
favoriete       | drankje         | topic 86       topic 444      topic 245      topic 2        
drankje         | gevraagd        | topic 187      topic 289      topic 404      topic 242      
gevraagd        | wordt           | topic 187      topic 242      topic 404      topic 289      
wordt           | antwoorden      | topic 444      topic 245      topic 187      topic 289      
antwoorden      | </s>            | topic 187      topic 242      topic 404      topic 289      
<s>             | het             | topic 245      topic 202      topic 265      topic 86       
het             | volgende        | topic 330      topic 211      topic 289      topic 374      
volgende        | </s>            | topic 330      topic 86       topic 456      topic 203      
<s>             | de              | topic 245      topic 289      topic 50       topic 86       
de              | </s>            | topic 86       topic 428      topic 444      topic 153      
<s>             | Amerikaan       | topic 428      topic 245      topic 50       topic 444      
Amerikaan       | <UNK>           | topic 202      topic 245      topic 265      topic 49       
<UNK>           | <UNK>           | topic 428      topic 245      topic 444      topic 202      
<UNK>           | altijd          | topic 428      topic 245      topic 444      topic 202      
altijd          | goed            | topic 428      topic 444      topic 245      topic 289      
goed            | voor            | topic 428      topic 444      topic 289      topic 187      
voor            | een             | topic 428      topic 245      topic 203      topic 444      
een             | sterke          | topic 428      topic 245      topic 444      topic 2        
sterke          | quote           | topic 428      topic 245      topic 444      topic 86       
quote           | kreeg           | topic 289      topic 444      topic 187      topic 49       
kreeg           | na              | topic 245      topic 49       topic 444      topic 265      
na              | een             | topic 428      topic 203      topic 245      topic 444      
een             | <UNK>           | topic 428      topic 444      topic 245      topic 2        
<UNK>           | in              | topic 444      topic 428      topic 86       topic 245      
in              | de              | topic 428      topic 203      topic 245      topic 86       
de              | US              | topic 428      topic 86       topic 153      topic 203      
US              | <UNK>           | topic 448      topic 468      topic 86       topic 358      
<UNK>           | een             | topic 428      topic 444      topic 245      topic 289      
een             | microfoon       | topic 428      topic 444      topic 2        topic 245      
microfoon       | onder           | topic 444      topic 187      topic 86       topic 404      
onder           | de              | topic 428      topic 49       topic 444      topic 245      
de              | neus            | topic 428      topic 86       topic 444      topic 245      
neus            | geduwd          | topic 428      topic 404      topic 60       topic 242      
geduwd          | en              | topic 242      topic 187      topic 404      topic 251      
en              | verwoordde      | topic 49       topic 242      topic 289      topic 187      
verwoordde      | het             | topic 49       topic 311      topic 415      topic 151      
het             | gevoel          | topic 211      topic 330      topic 289      topic 275      
gevoel          | dat             | topic 187      topic 242      topic 205      topic 404      
dat             | vele            | topic 49       topic 86       topic 265      topic 202      
vele            | <UNK>           | topic 86       topic 153      topic 444      topic 104      
<UNK>           | kennen          | topic 86       topic 444      topic 289      topic 49       
kennen          | </s>            | topic 187      topic 242      topic 86       topic 49       
<s>             | voor            | topic 49       topic 86       topic 311      topic 202      
voor            | spelers         | topic 428      topic 49       topic 245      topic 202      
spelers         | als             | topic 187      topic 86       topic 444      topic 151      
als             | ik              | topic 265      topic 86       topic 202      topic 49       
ik              | lijkt           | topic 444      topic 187      topic 428      topic 73       
lijkt           | er              | topic 265      topic 202      topic 49       topic 444      
er              | maar            | topic 428      topic 187      topic 242      topic 444      
maar            | één           | topic 428      topic 187      topic 242      topic 49       
één           | oplossing       | topic 428      topic 164      topic 444      topic 384      
oplossing       | </s>            | topic 187      topic 242      topic 176      topic 404      
<s>             | het             | topic 187      topic 242      topic 289      topic 265      
het             | oefenterrein    | topic 330      topic 289      topic 1        topic 374      
oefenterrein    | </s>            | topic 187      topic 289      topic 1        topic 73       
<s>             | maar            | topic 187      topic 245      topic 289      topic 265      
maar            | ik              | topic 187      topic 242      topic 289      topic 265      
ik              | heb             | topic 444      topic 187      topic 73       topic 289      
heb             | zonet           | topic 428      topic 73       topic 444      topic 187      
zonet           | een             | topic 428      topic 187      topic 289      topic 444      
een             | alternatief     | topic 428      topic 444      topic 369      topic 245      
alternatief     | bedacht         | topic 187      topic 242      topic 289      topic 205      
bedacht         | </s>            | topic 187      topic 242      topic 73       topic 289      
<s>             | de              | topic 187      topic 242      topic 73       topic 289      
de              | bar             | topic 86       topic 153      topic 428      topic 444      
bar             | van             | topic 187      topic 428      topic 289      topic 242      
van             | het             | topic 428      topic 245      topic 265      topic 202      
het             | <UNK>           | topic 330      topic 374      topic 1        topic 289      
<UNK>           | </s>            | topic 289      topic 187      topic 1        topic 86       
<s>             | <UNK>           | topic 187      topic 289      topic 265      topic 245      
<UNK>           | was             | topic 428      topic 187      topic 289      topic 245      
was             | niet            | topic 428      topic 444      topic 245      topic 49       
niet            | de              | topic 187      topic 242      topic 444      topic 289      
de              | enige           | topic 86       topic 153      topic 444      topic 203      
enige           | <UNK>           | topic 86       topic 444      topic 153      topic 2        
<UNK>           | van             | topic 187      topic 86       topic 289      topic 369      
van             | de              | topic 245      topic 265      topic 202      topic 59       
de              | afgelopen       | topic 86       topic 153      topic 203      topic 490      
afgelopen       | US              | topic 428      topic 203      topic 86       topic 153      
US              | Open            | topic 448      topic 468      topic 358      topic 86       
Open            | </s>            | topic 203      topic 289      topic 86       topic 444      
<s>             | wat             | topic 265      topic 245      topic 187      topic 289      
wat             | gedacht         | topic 187      topic 73       topic 265      topic 242      
gedacht         | van             | topic 187      topic 242      topic 176      topic 73       
van             | <UNK>           | topic 265      topic 197      topic 245      topic 86       
<UNK>           | <UNK>           | topic 187      topic 86       topic 265      topic 245      
<UNK>           | die             | topic 245      topic 86       topic 265      topic 428      
die             | zijn            | topic 245      topic 86       topic 265      topic 444      
zijn            | hand            | topic 86       topic 444      topic 245      topic 203      
hand            | brak            | topic 187      topic 242      topic 289      topic 404      
brak            | toen            | topic 265      topic 187      topic 86       topic 245      
toen            | hij             | topic 265      topic 245      topic 444      topic 202      
hij             | in              | topic 428      topic 444      topic 245      topic 265      
in              | zijn            | topic 428      topic 203      topic 197      topic 153      
zijn            | hotelkamer      | topic 428      topic 86       topic 153      topic 444      
hotelkamer      | uit             | topic 187      topic 289      topic 428      topic 86       
uit             | woede           | topic 428      topic 203      topic 197      topic 86       
woede           | over            | topic 187      topic 289      topic 86       topic 404      
over            | een             | topic 86       topic 245      topic 203      topic 202      
een             | mislukte        | topic 86       topic 2        topic 245      topic 444      
mislukte        | <UNK>           | topic 86       topic 2        topic 245      topic 444      
<UNK>           | van             | topic 86       topic 245      topic 444      topic 369      
van             | vijf-en         | topic 428      topic 245      topic 202      topic 265      
vijf-en         | zeventig        | topic 428      topic 164      topic 481      topic 60       
zeventig        | komma           | topic 428      topic 296      topic 164      topic 277      
komma           | met             | topic 428      topic 60       topic 164      topic 275      
met             | zijn            | topic 428      topic 245      topic 164      topic 444      
zijn            | vuist           | topic 428      topic 245      topic 444      topic 2        
vuist           | tegen           | topic 428      topic 60       topic 404      topic 187      
tegen           | de              | topic 428      topic 245      topic 49       topic 202      
de              | muur            | topic 428      topic 86       topic 245      topic 153      
muur            | sloeg           | topic 428      topic 60       topic 404      topic 289      
sloeg           | </s>            | topic 428      topic 245      topic 49       topic 444      
<s>             | het             | topic 428      topic 50       topic 245      topic 49       
het             | kan             | topic 211      topic 330      topic 428      topic 374      
kan             | eenieder        | topic 49       topic 86       topic 245      topic 289      
eenieder        | te              | topic 187      topic 289      topic 404      topic 242      
te              | veel            | topic 187      topic 205      topic 251      topic 86       
veel            | worden          | topic 86       topic 187      topic 404      topic 444      
worden          | al              | topic 187      topic 86       topic 404      topic 289      
al              | kennen          | topic 428      topic 187      topic 86       topic 444      
kennen          | wij             | topic 187      topic 242      topic 86       topic 404      
wij             | er              | topic 86       topic 187      topic 289      topic 444      
er              | velen           | topic 428      topic 187      topic 86       topic 289      
velen           | die             | topic 187      topic 86       topic 251      topic 289      
die             | een             | topic 86       topic 289      topic 203      topic 245      
een             | gat             | topic 86       topic 2        topic 428      topic 444      
gat             | in              | topic 187      topic 404      topic 242      topic 289      
in              | de              | topic 428      topic 203      topic 86       topic 289      
de              | lucht           | topic 86       topic 203      topic 153      topic 2        
lucht           | zouden          | topic 187      topic 404      topic 242      topic 289      
zouden          | springen        | topic 86       topic 289      topic 187      topic 275      
springen        | als             | topic 187      topic 242      topic 404      topic 289      
als             | ze              | topic 86       topic 289      topic 311      topic 49       
ze              | erin            | topic 289      topic 86       topic 187      topic 444      
erin            | slaagden        | topic 289      topic 86       topic 187      topic 203      
slaagden        | de              | topic 187      topic 86       topic 289      topic 327      
de              | No              | topic 86       topic 203      topic 153      topic 2        
No              | </s>            | topic 86       topic 289      topic 369      topic 374      
<s>             | twee            | topic 428      topic 86       topic 50       topic 245      
twee            | van             | topic 428      topic 86       topic 164      topic 384      
van             | </s>            | topic 428      topic 245      topic 86       topic 164      
<s>             | <UNK>           | topic 428      topic 50       topic 297      topic 245      
<UNK>           | in              | topic 428      topic 245      topic 86       topic 444      
in              | vijf-en         | topic 428      topic 203      topic 86       topic 153      
vijf-en         | zeventig        | topic 428      topic 164      topic 60       topic 481      
zeventig        | slagen          | topic 428      topic 164      topic 438      topic 245      
slagen          | af              | topic 428      topic 245      topic 187      topic 86       
af              | te              | topic 428      topic 187      topic 245      topic 60       
te              | werken          | topic 428      topic 60       topic 187      topic 404      
werken          | </s>            | topic 187      topic 404      topic 428      topic 242      
<s>             | frustratie      | topic 428      topic 86       topic 49       topic 311      
frustratie      | is              | topic 187      topic 86       topic 289      topic 245      
is              | inherent        | topic 428      topic 86       topic 245      topic 49       
inherent        | aan             | topic 187      topic 327      topic 205      topic 86       
aan             | golf            | topic 86       topic 245      topic 203      topic 327      
golf            | een             | topic 327      topic 86       topic 187      topic 1        
een             | sport           | topic 86       topic 245      topic 2        topic 374      
sport           | waarvan         | topic 187      topic 327      topic 86       topic 1        
waarvan         | het             | topic 86       topic 327      topic 187      topic 289      
het             | de              | topic 1        topic 374      topic 330      topic 275      
de              | bedoeling       | topic 86       topic 203      topic 153      topic 456      
bedoeling       | is              | topic 187      topic 327      topic 1        topic 203      
is              | om              | topic 1        topic 327      topic 203      topic 86       
om              | de              | topic 327      topic 203      topic 86       topic 428      
de              | speler          | topic 86       topic 153      topic 203      topic 490      
speler          | met             | topic 1        topic 187      topic 289      topic 203      
met             | zijn            | topic 428      topic 245      topic 86       topic 104      
zijn            | nietigheid      | topic 428      topic 86       topic 203      topic 245      
nietigheid      | te              | topic 187      topic 242      topic 327      topic 1        
te              | confronteren    | topic 187      topic 205      topic 1        topic 251      
confronteren    | </s>            | topic 187      topic 242      topic 327      topic 251      
<s>             | in              | topic 187      topic 265      topic 86       topic 245      
in              | het             | topic 428      topic 203      topic 197      topic 153      
het             | handboek        | topic 330      topic 1        topic 374      topic 75       
handboek        | van             | topic 1        topic 187      topic 289      topic 60       
van             | Peter           | topic 430      topic 1        topic 265      topic 104      
Peter           | </s>            | topic 430      topic 42       topic 311      topic 202      
<s>             | <UNK>           | topic 50       topic 187      topic 265      topic 245      
<UNK>           | staat           | topic 428      topic 245      topic 86       topic 187      
staat           | het             | topic 428      topic 245      topic 419      topic 444      
het             | zo              | topic 1        topic 330      topic 374      topic 428      
zo              | </s>            | topic 428      topic 187      topic 205      topic 251      
<s>             | <UNK>           | topic 86       topic 245      topic 265      topic 311      
<UNK>           | spelen          | topic 86       topic 428      topic 1        topic 245      
spelen          | golf            | topic 428      topic 1        topic 86       topic 245      
golf            | om              | topic 1        topic 327      topic 187      topic 86       
om              | te              | topic 327      topic 86       topic 1        topic 419      
te              | bewijzen        | topic 1        topic 327      topic 86       topic 62       
bewijzen        | dat             | topic 187      topic 327      topic 251      topic 404      
dat             | ze              | topic 1        topic 265      topic 430      topic 59       
ze              | de              | topic 1        topic 327      topic 86       topic 203      
de              | mentale         | topic 86       topic 153      topic 490      topic 203      
mentale         | druk            | topic 86       topic 277      topic 153      topic 490      
druk            | die             | topic 187      topic 1        topic 327      topic 404      
die             | golf            | topic 1        topic 327      topic 104      topic 187      
golf            | op              | topic 327      topic 1        topic 187      topic 86       
op              | hen             | topic 1        topic 327      topic 197      topic 203      
hen             | legt            | topic 327      topic 1        topic 187      topic 62       
legt            | de              | topic 1        topic 430      topic 327      topic 265      
de              | baas            | topic 86       topic 153      topic 490      topic 203      
baas            | kunnen          | topic 265      topic 202      topic 1        topic 430      
kunnen          | </s>            | topic 1        topic 104      topic 187      topic 265      
<s>             | dat             | topic 265      topic 187      topic 1        topic 59       
dat             | ze              | topic 1        topic 265      topic 430      topic 187      
ze              | dat             | topic 1        topic 187      topic 327      topic 73       
dat             | niet            | topic 1        topic 430      topic 265      topic 490      
niet            | zouden          | topic 1        topic 187      topic 327      topic 242      
zouden          | moeten          | topic 1        topic 187      topic 104      topic 327      
moeten          | bewijzen        | topic 1        topic 187      topic 104      topic 327      
bewijzen        | als             | topic 187      topic 327      topic 1        topic 242      
als             | ze              | topic 1        topic 430      topic 327      topic 265      
ze              | geen            | topic 1        topic 327      topic 86       topic 187      
geen            | golf            | topic 490      topic 86       topic 153      topic 203      
golf            | speelden        | topic 187      topic 327      topic 1        topic 404      
speelden        | komt            | topic 1        topic 327      topic 187      topic 251      
komt            | niet            | topic 1        topic 327      topic 187      topic 242      
niet            | in              | topic 187      topic 1        topic 327      topic 242      
in              | hen             | topic 1        topic 203      topic 153      topic 197      
hen             | op              | topic 327      topic 1        topic 187      topic 62       
op              | </s>            | topic 1        topic 203      topic 197      topic 428      
<s>             | het             | topic 1        topic 187      topic 265      topic 327      
het             | is              | topic 1        topic 48       topic 330      topic 381      
is              | algemeen        | topic 1        topic 187      topic 430      topic 327      
algemeen        | geweten         | topic 1        topic 187      topic 327      topic 205      
geweten         | dat             | topic 187      topic 242      topic 176      topic 327      
dat             | echte           | topic 1        topic 430      topic 265      topic 490      
echte           | <UNK>           | topic 490      topic 86       topic 153      topic 465      
<UNK>           | gaan            | topic 1        topic 327      topic 86       topic 187      
gaan            | werken          | topic 1        topic 187      topic 327      topic 242      
werken          | om              | topic 187      topic 1        topic 327      topic 242      
om              | wat             | topic 1        topic 327      topic 430      topic 153      
wat             | ontspanning     | topic 1        topic 327      topic 187      topic 153      
ontspanning     | te              | topic 1        topic 187      topic 327      topic 451      
te              | vinden          | topic 1        topic 327      topic 187      topic 62       
vinden          | </s>            | topic 187      topic 1        topic 327      topic 242      
<s>             | en              | topic 1        topic 187      topic 327      topic 265      
en              | de              | topic 187      topic 1        topic 242      topic 176      
de              | befaamde        | topic 490      topic 153      topic 86       topic 488      
befaamde        | auteur          | topic 86       topic 153      topic 490      topic 104      
auteur          | P               | topic 430      topic 46       topic 1        topic 187      
P               | G               | topic 428      topic 164      topic 49       topic 60       
G               | <UNK>           | topic 428      topic 465      topic 412      topic 49       
<UNK>           | schreef         | topic 428      topic 251      topic 455      topic 18       
schreef         | ooit            | topic 428      topic 430      topic 50       topic 49       
ooit            | </s>            | topic 428      topic 251      topic 49       topic 60       
<s>             | hij             | topic 428      topic 50       topic 49       topic 245      
hij             | genoot          | topic 428      topic 187      topic 251      topic 242      
genoot          | van             | topic 428      topic 430      topic 419      topic 1        
van             | een             | topic 428      topic 419      topic 430      topic 49       
een             | volmaakte       | topic 428      topic 249      topic 199      topic 62       
volmaakte       | rust            | topic 86       topic 249      topic 488      topic 457      
rust            | zoals           | topic 187      topic 251      topic 242      topic 404      
zoals           | die             | topic 419      topic 430      topic 265      topic 1        
die             | alleen          | topic 86       topic 419      topic 488      topic 490      
alleen          | voorkomt        | topic 419      topic 327      topic 187      topic 18       
voorkomt        | bij             | topic 187      topic 1        topic 242      topic 327      
bij             | mensen          | topic 419      topic 430      topic 393      topic 1        
mensen          | die             | topic 187      topic 327      topic 251      topic 18       
die             | net             | topic 187      topic 251      topic 1        topic 327      
net             | het             | topic 187      topic 251      topic 428      topic 242      
het             | golf            | topic 251      topic 1        topic 225      topic 187      
golf            | hebben          | topic 187      topic 251      topic 327      topic 1        
hebben          | opgegeven       | topic 187      topic 327      topic 1        topic 251      
opgegeven       | </s>            | topic 187      topic 242      topic 251      topic 327      
<s>             | in              | topic 187      topic 1        topic 327      topic 242      
in              | dat             | topic 1        topic 428      topic 203      topic 153      
dat             | stadium         | topic 1        topic 430      topic 187      topic 86       
stadium         | was             | topic 187      topic 1        topic 327      topic 176      
was             | <UNK>           | topic 430      topic 1        topic 187      topic 327      
<UNK>           | dus             | topic 1        topic 327      topic 86       topic 430      
dus             | niet            | topic 187      topic 1        topic 327      topic 251      
niet            | </s>            | topic 187      topic 1        topic 327      topic 242      
<s>             | een             | topic 187      topic 1        topic 430      topic 242      
een             | lucide          | topic 249      topic 86       topic 488      topic 490      
lucide          | Britse          | topic 249      topic 86       topic 488      topic 327      
Britse          | verslaggever    | topic 86       topic 490      topic 54       topic 279      
verslaggever    | beweerde        | topic 187      topic 65       topic 272      topic 251      
beweerde        | dat             | topic 430      topic 265      topic 311      topic 1        
dat             | de              | topic 430      topic 1        topic 187      topic 327      
de              | Spanjaard       | topic 153      topic 86       topic 43       topic 490      
Spanjaard       | het             | topic 310      topic 430      topic 202      topic 265      
het             | slachtoffer     | topic 1        topic 251      topic 245      topic 374      
slachtoffer     | was             | topic 187      topic 251      topic 242      topic 205      
was             | geworden        | topic 430      topic 187      topic 1        topic 251      
geworden        | van             | topic 187      topic 242      topic 251      topic 404      
van             | zijn            | topic 428      topic 430      topic 245      topic 86       
zijn            | eigen           | topic 86       topic 428      topic 153      topic 245      
eigen           | rijkdom         | topic 86       topic 153      topic 490      topic 2        
rijkdom         | </s>            | topic 187      topic 251      topic 327      topic 242      
<s>             | want            | topic 187      topic 86       topic 265      topic 430      
want            | had             | topic 187      topic 242      topic 254      topic 176      
had             | hij             | topic 430      topic 187      topic 265      topic 73       
hij             | zoals           | topic 187      topic 242      topic 428      topic 73       
zoals           | ik              | topic 430      topic 187      topic 265      topic 49       
ik              | in              | topic 187      topic 73       topic 444      topic 242      
in              | een             | topic 203      topic 428      topic 197      topic 1        
een             | van             | topic 86       topic 2        topic 369      topic 456      
van             | de              | topic 428      topic 164      topic 86       topic 430      
de              | goedkope        | topic 428      topic 86       topic 153      topic 203      
goedkope        | <UNK>           | topic 86       topic 203      topic 153      topic 490      
<UNK>           | rond            | topic 187      topic 86       topic 327      topic 1        
rond            | </s>            | topic 428      topic 86       topic 203      topic 245      
<s>             | <UNK>           | topic 187      topic 242      topic 73       topic 86       
<UNK>           | moeten          | topic 187      topic 86       topic 1        topic 73       
moeten          | logeren         | topic 187      topic 86       topic 1        topic 73       
logeren         | dan             | topic 187      topic 242      topic 176      topic 1        
dan             | had             | topic 187      topic 254      topic 242      topic 73       
had             | de              | topic 430      topic 187      topic 1        topic 73       
de              | muur            | topic 86       topic 203      topic 490      topic 153      
muur            | omver           | topic 187      topic 242      topic 251      topic 404      
omver           | gelegen         | topic 187      topic 404      topic 242      topic 205      
gelegen         | en              | topic 187      topic 251      topic 242      topic 404      
en              | had             | topic 187      topic 242      topic 205      topic 251      
had             | zijn            | topic 187      topic 242      topic 73       topic 430      
zijn            | hand            | topic 86       topic 187      topic 251      topic 327      
hand            | hooguit         | topic 187      topic 242      topic 251      topic 205      
hooguit         | een             | topic 428      topic 187      topic 251      topic 242      
een             | <UNK>           | topic 428      topic 245      topic 86       topic 374      
<UNK>           | vertoond        | topic 187      topic 251      topic 86       topic 404      
vertoond        | </s>            | topic 187      topic 251      topic 242      topic 404      
<s>             | Spaanse         | topic 187      topic 242      topic 176      topic 86       
Spaanse         | reporters       | topic 86       topic 490      topic 245      topic 104      
reporters       | schreven        | topic 65       topic 187      topic 428      topic 251      
schreven        | opgelucht       | topic 428      topic 187      topic 18       topic 245      
opgelucht       | dat             | topic 187      topic 404      topic 84       topic 86       
dat             | <UNK>           | topic 245      topic 202      topic 265      topic 187      
<UNK>           | nu              | topic 187      topic 251      topic 86       topic 18       
nu              | eindelijk       | topic 187      topic 428      topic 251      topic 242      
eindelijk       | eens            | topic 187      topic 251      topic 428      topic 1        
eens            | over            | topic 428      topic 187      topic 251      topic 205      
over            | een             | topic 428      topic 203      topic 245      topic 1        
een             | ander           | topic 245      topic 428      topic 86       topic 374      
ander           | <UNK>           | topic 187      topic 251      topic 1        topic 225      
<UNK>           | kon             | topic 187      topic 251      topic 1        topic 86       
kon             | klagen          | topic 187      topic 430      topic 265      topic 242      
klagen          | dan             | topic 187      topic 242      topic 251      topic 327      
dan             | over            | topic 187      topic 242      topic 73       topic 265      
over            | zijn            | topic 203      topic 245      topic 430      topic 1        
zijn            | voet            | topic 86       topic 203      topic 245      topic 54       
voet            | waarmee         | topic 187      topic 251      topic 404      topic 242      
waarmee         | hij             | topic 187      topic 430      topic 202      topic 245      
hij             | jaren           | topic 187      topic 251      topic 242      topic 18       
jaren           | op              | topic 164      topic 428      topic 296      topic 60       
op              | de              | topic 428      topic 203      topic 197      topic 164      
de              | sukkel          | topic 203      topic 86       topic 428      topic 153      
sukkel          | was             | topic 187      topic 242      topic 251      topic 404      
was             | </s>            | topic 187      topic 242      topic 430      topic 251      
<s>             | <UNK>           | topic 187      topic 242      topic 73       topic 86       
<UNK>           | heeft           | topic 187      topic 242      topic 251      topic 86       
heeft           | trouwens        | topic 430      topic 428      topic 187      topic 202      
trouwens        | minder          | topic 187      topic 428      topic 242      topic 251      
minder          | redenen         | topic 327      topic 86       topic 104      topic 187      
redenen         | tot             | topic 187      topic 242      topic 327      topic 205      
tot             | klagen          | topic 1        topic 430      topic 327      topic 203      
klagen          | dan             | topic 187      topic 327      topic 242      topic 251      
dan             | de              | topic 187      topic 73       topic 242      topic 327      
de              | meesten         | topic 86       topic 203      topic 104      topic 153      
meesten         | van             | topic 187      topic 327      topic 251      topic 1        
van             | ons             | topic 104      topic 430      topic 265      topic 86       
ons             | want            | topic 1        topic 187      topic 374      topic 327      
want            | hij             | topic 187      topic 242      topic 73       topic 1        
hij             | won             | topic 187      topic 242      topic 73       topic 1        
won             | in              | topic 428      topic 1        topic 245      topic 203      
in              | de              | topic 428      topic 203      topic 1        topic 86       
de              | lente           | topic 86       topic 203      topic 153      topic 428      
lente           | van             | topic 428      topic 187      topic 203      topic 86       
van             | dit             | topic 428      topic 203      topic 245      topic 86       
dit             | jaar            | topic 330      topic 203      topic 1        topic 225      
jaar            | de              | topic 428      topic 187      topic 1        topic 86       
de              | Masters         | topic 86       topic 203      topic 428      topic 153      
Masters         | op              | topic 203      topic 289      topic 1        topic 202      
op              | <UNK>           | topic 428      topic 197      topic 203      topic 245      
<UNK>           | </s>            | topic 203      topic 428      topic 245      topic 86       
<s>             | wat             | topic 265      topic 245      topic 202      topic 50       
wat             | John            | topic 187      topic 73       topic 265      topic 242      
John            | </s>            | topic 202      topic 265      topic 49       topic 187      
<s>             | <UNK>           | topic 187      topic 202      topic 242      topic 265      
<UNK>           | op              | topic 187      topic 428      topic 245      topic 202      
op              | dat             | topic 428      topic 197      topic 203      topic 245      
dat             | moment          | topic 428      topic 245      topic 265      topic 203      
moment          | onbewust        | topic 187      topic 428      topic 176      topic 242      
onbewust        | van             | topic 187      topic 245      topic 73       topic 265      
van             | het             | topic 245      topic 203      topic 202      topic 104      
het             | bestaan         | topic 374      topic 330      topic 1        topic 203      
bestaan         | van             | topic 187      topic 1        topic 242      topic 327      
van             | het             | topic 245      topic 59       topic 265      topic 104      
het             | woord           | topic 374      topic 330      topic 1        topic 203      
woord           | <UNK>           | topic 1        topic 86       topic 203      topic 187      
<UNK>           | deed            | topic 1        topic 187      topic 86       topic 430      
deed            | opmerken        | topic 265      topic 104      topic 202      topic 430      
opmerken        | </s>            | topic 187      topic 242      topic 1        topic 327      
<s>             | mocht           | topic 265      topic 245      topic 187      topic 202      
mocht           | ik              | topic 265      topic 59       topic 202      topic 430      
ik              | de              | topic 444      topic 187      topic 265      topic 245      
de              | Masters         | topic 86       topic 203      topic 428      topic 245      
Masters         | gewonnen        | topic 203      topic 289      topic 202      topic 187      
gewonnen        | hebben          | topic 187      topic 242      topic 404      topic 205      
hebben          | ik              | topic 187      topic 265      topic 202      topic 245      
ik              | sloeg           | topic 444      topic 187      topic 245      topic 428      
sloeg           | de              | topic 245      topic 265      topic 203      topic 202      
de              | rest            | topic 203      topic 428      topic 86       topic 245      
rest            | van             | topic 187      topic 242      topic 203      topic 289      
van             | het             | topic 245      topic 203      topic 265      topic 202      
het             | jaar            | topic 374      topic 330      topic 203      topic 1        
jaar            | op              | topic 428      topic 187      topic 203      topic 86       
op              | geen            | topic 428      topic 203      topic 197      topic 245      
geen            | enkele          | topic 428      topic 203      topic 245      topic 86       
enkele          | muur            | topic 86       topic 203      topic 153      topic 245      
muur            | </s>            | topic 187      topic 404      topic 289      topic 205      
<s>             | het             | topic 187      topic 245      topic 289      topic 202      
het             | slaan           | topic 330      topic 374      topic 289      topic 1        
slaan           | op              | topic 187      topic 203      topic 73       topic 289      
op              | muren           | topic 203      topic 428      topic 197      topic 245      
muren           | zou             | topic 187      topic 404      topic 289      topic 251      
zou             | moeten          | topic 187      topic 104      topic 203      topic 289      
moeten          | worden          | topic 187      topic 104      topic 289      topic 242      
worden          | voorbehouden    | topic 187      topic 242      topic 104      topic 289      
voorbehouden    | aan             | topic 187      topic 242      topic 404      topic 251      
aan             | mensen          | topic 203      topic 104      topic 245      topic 289      
mensen          | die             | topic 187      topic 242      topic 327      topic 404      
die             | de              | topic 187      topic 289      topic 73       topic 327      
de              | Masters         | topic 86       topic 203      topic 104      topic 245      
Masters         | nog             | topic 203      topic 289      topic 202      topic 245      
nog             | niet            | topic 428      topic 187      topic 203      topic 245      
niet            | gewonnen        | topic 187      topic 205      topic 289      topic 404      
gewonnen        | hebben          | topic 187      topic 242      topic 404      topic 176      
hebben          | </s>            | topic 187      topic 104      topic 203      topic 265      
<s>             | <UNK>           | topic 187      topic 265      topic 202      topic 245      
<UNK>           | wist            | topic 245      topic 202      topic 265      topic 187      
wist            | waarover        | topic 265      topic 202      topic 245      topic 59       
waarover        | hij             | topic 265      topic 202      topic 245      topic 59       
hij             | sprak           | topic 187      topic 245      topic 265      topic 202      
sprak           | want            | topic 265      topic 245      topic 104      topic 202      
want            | hij             | topic 187      topic 245      topic 202      topic 265      
hij             | vernielde       | topic 187      topic 73       topic 265      topic 245      
vernielde       | in              | topic 245      topic 203      topic 104      topic 428      
in              | buien           | topic 203      topic 428      topic 197      topic 245      
buien           | van             | topic 41       topic 259      topic 187      topic 440      
van             | dronken         | topic 41       topic 259      topic 86       topic 474      
dronken         | woede           | topic 41       topic 259      topic 426      topic 181      
woede           | al              | topic 41       topic 187      topic 259      topic 404      
al              | twee            | topic 41       topic 428      topic 259      topic 187      
twee            | keer            | topic 41       topic 259      topic 428      topic 164      
keer            | zijn            | topic 41       topic 404      topic 428      topic 259      
zijn            | eigen           | topic 41       topic 259      topic 404      topic 187      
eigen           | huis            | topic 41       topic 259      topic 181      topic 404      
huis            | een             | topic 187      topic 404      topic 205      topic 251      
een             | keer            | topic 41       topic 428      topic 259      topic 181      
keer            | dat             | topic 428      topic 404      topic 187      topic 41       
dat             | van             | topic 187      topic 41       topic 428      topic 259      
van             | een             | topic 428      topic 41       topic 187      topic 282      
een             | buur            | topic 428      topic 259      topic 41       topic 2        
buur            | en              | topic 187      topic 404      topic 205      topic 41       
en              | tussendoor      | topic 187      topic 259      topic 404      topic 41       
tussendoor      | ook             | topic 41       topic 259      topic 187      topic 428      
ook             | een             | topic 41       topic 259      topic 428      topic 187      
een             | auto            | topic 41       topic 259      topic 428      topic 387      
auto            | of              | topic 187      topic 404      topic 251      topic 205      
of              | vijf            | topic 41       topic 187      topic 404      topic 259      
vijf            | </s>            | topic 259      topic 296      topic 41       topic 428      
<s>             | de              | topic 187      topic 428      topic 41       topic 404      
de              | Masters         | topic 41       topic 259      topic 428      topic 86       
Masters         | van             | topic 245      topic 289      topic 203      topic 86       
